"screen","title","element","asset","sourceAsset","text","x","yTop","width","height","yScene2D","z","hitX","hitY","hitWidth","hitHeight","target"
"battle-coop","협동 디펜스","board-cell-114","assets/placed/f328ab890386a91e95.png","assets/ui/board-cell.png","","164","1550","144","139","231","120","","","","",""
"battle-coop","협동 디펜스","board-cell-115","assets/placed/f328ab890386a91e95.png","assets/ui/board-cell.png","","316","1550","144","139","231","121","","","","",""
"battle-coop","협동 디펜스","item-weapon-1-twig-116","assets/placed/0ea9d0228ab51630cd.png","assets/items/item-weapon-1-twig.png","","333","1560","110","110","250","122","","","","",""
"battle-coop","협동 디펜스","label-117","assets/text/942eb176e64416053f.png","","Lv.1","392","1662","60","27","231","123","","","","",""
"battle-coop","협동 디펜스","board-cell-118","assets/placed/f328ab890386a91e95.png","assets/ui/board-cell.png","","468","1550","144","139","231","124","","","","",""
"battle-coop","협동 디펜스","item-special-2-yarn-119","assets/placed/d7f2e1dec5c0a102de.png","assets/items/item-special-2-yarn.png","","485","1560","110","110","250","125","","","","",""
"battle-coop","협동 디펜스","label-120","assets/text/2a0782a20d38670518.png","","Lv.2","544","1662","60","27","231","126","","","","",""
"battle-coop","협동 디펜스","board-cell-121","assets/placed/f328ab890386a91e95.png","assets/ui/board-cell.png","","620","1550","144","139","231","127","","","","",""
"battle-coop","협동 디펜스","item-consumable-3-tuna-can-122","assets/placed/4cc2bd2c35529ff576.png","assets/items/item-consumable-3-tuna-can.png","","637","1560","110","110","250","128","","","","",""
"battle-coop","협동 디펜스","label-123","assets/text/d293ce8254d0099abe.png","","Lv.3","696","1662","60","27","231","129","","","","",""
"battle-coop","협동 디펜스","board-cell-124","assets/placed/f328ab890386a91e95.png","assets/ui/board-cell.png","","772","1550","144","139","231","130","","","","",""
"battle-coop","협동 디펜스","shadow-cat-smith-125","assets/placed/e4570f1fa4cf01b456.png","assets/ui/ground-shadow.png","","48","1889","195","31","0","131","","","","",""
"battle-coop","협동 디펜스","cat-smith-125","assets/placed/ba6a0b55012bca4fa6.png","assets/characters/cat-smith.png","","28","1740","240","170","10","132","","","","",""
"battle-coop","협동 디펜스","button-yellow-normal-127","assets/placed/bee0560864d93678f2.png","assets/ui/button-yellow-normal.png","","329","1726","386","162","32","133","329","1726","386","162",""
"battle-coop","협동 디펜스","paw-128","assets/placed/0b4cc5795708778b6a.png","assets/icons/paw.png","","439","1768","54","54","98","134","","","","",""
"battle-coop","협동 디펜스","label-129","assets/text/3701cfd243326ee4f9.png","","생산","413","1753","288","52","115","135","","","","",""
"battle-coop","협동 디펜스","label-130","assets/text/cc97827529f91ac397.png","","에너지 1","398","1792","318","44","84","136","","","","",""
"battle-coop","협동 디펜스","panel-dark-131","assets/placed/2e793b62cec308b316.png","assets/ui/panel-dark.png","","744","1730","307","94","96","137","","","","",""
"battle-coop","협동 디펜스","energy-132","assets/placed/45cb47516e3a320ea1.png","assets/icons/energy.png","","758","1746","61","62","112","138","","","","",""
"battle-coop","협동 디펜스","label-133","assets/text/391ca5c652dfaeb6ad.png","","38 / 50","795","1751","205","52","117","139","","","","",""
"battle-coop","협동 디펜스","progress-track-134","assets/placed/e29e0953de9afb88c9.png","assets/ui/progress-track.png","","754","1796","287","43","81","140","","","","",""
"battle-coop","협동 디펜스","progress-gold-135","assets/placed/4199658e3dc37d79e4.png","assets/ui/progress-gold.png","","762","1803","195","29","88","141","","","","",""
"battle-coop","협동 디펜스","label-136","assets/text/d54c8929062de2d6e1.png","","피버","755","1799","287","40","81","142","","","","",""
"battle-boss","월드보스 도전","background","assets/placed/9d05d915b491c9d64e.png","assets/backgrounds/battle.png","","0","0","1080","1920","0","0","","","","",""
"battle-boss","월드보스 도전","title-banner-1","assets/placed/d49e1415b5708dab5a.png","assets/ui/title-banner.png","","22","18","316","104","1798","1","","","","",""
"battle-boss","월드보스 도전","label-2","assets/text/66d0a3eb0e733e2d07.png","","고양이 왕국의 관문","43","49","274","45","1826","2","","","","",""
"battle-boss","월드보스 도전","panel-dark-3","assets/placed/956bac39c0e5afb2b2.png","assets/ui/panel-dark.png","","358","25","266","83","1812","3","","","","",""
"battle-boss","월드보스 도전","label-4","assets/text/3692c5203417398130.png","","WAVE 2 / 4","373","42","237","48","1830","4","","","","",""
"battle-boss","월드보스 도전","clock-5","assets/placed/7bff0add4a415be209.png","assets/icons/clock.png","","654","27","73","73","1820","5","","","","",""
"battle-boss","월드보스 도전","panel-dark-6","assets/placed/0be7d3cca0b57f04e8.png","assets/ui/panel-dark.png","","734","25","217","83","1812","6","","","","",""
"battle-boss","월드보스 도전","label-7","assets/text/58df154d082c71cbb4.png","","02:18","752","41","181","55","1824","7","","","","",""
"battle-boss","월드보스 도전","button-cream-normal-8","assets/placed/1320c9d96c1988a5cd.png","assets/ui/button-cream-normal.png","","970","23","89","89","1808","8","970","23","89","89","pause"
"battle-boss","월드보스 도전","pause-9","assets/placed/bed4183682e250fa39.png","assets/icons/pause.png","","988","33","54","54","1833","9","","","","",""
"battle-boss","월드보스 도전","label-10","assets/text/689d215fe24dbddf21.png","","아군 HP","80","141","360","42","1737","10","","","","",""
"battle-boss","월드보스 도전","paw-11","assets/placed/aef7f3d5001a7c49c2.png","assets/icons/paw.png","","20","135","59","59","1726","11","","","","",""
"battle-boss","월드보스 도전","progress-track-12","assets/placed/014f552c7411b360f0.png","assets/ui/progress-track.png","","35","183","435","45","1692","12","","","","",""
"battle-boss","월드보스 도전","progress-mint-13","assets/placed/5bd63bc292edd505cc.png","assets/ui/progress-mint.png","","43","190","335","31","1699","13","","","","",""
"battle-boss","월드보스 도전","label-14","assets/text/d5b7f12891153cc008.png","","40 / 50","35","185","435","40","1695","14","","","","",""
"battle-boss","월드보스 도전","label-15","assets/text/ced70b4828566b957e.png","","고대 뱀장어 킹","586","140","420","47","1733","15","","","","",""
"battle-boss","월드보스 도전","progress-track-16","assets/placed/fedfb24f909e33ba0f.png","assets/ui/progress-track.png","","560","183","491","45","1692","16","","","","",""
"battle-boss","월드보스 도전","progress-red-17","assets/placed/e287b627010e1fb0f7.png","assets/ui/progress-red.png","","568","190","394","31","1699","17","","","","",""
"battle-boss","월드보스 도전","label-18","assets/text/afb19fd33cf2bf6d37.png","","12,500 / 15,000","560","185","491","40","1695","18","","","","",""
"battle-boss","월드보스 도전","shadow-cat-healer-19","assets/placed/003fa76cc1b0ff3ff5.png","assets/ui/ground-shadow.png","","65","499","219","20","1401","19","","","","",""
"battle-boss","월드보스 도전","cat-healer-19","assets/placed/a6c262b9bbb420425c.png","assets/characters/cat-healer.png","","27","321","225","190","1409","20","","","","",""
"battle-boss","월드보스 도전","shadow-cat-warrior-20","assets/placed/6fa0ae8de64397551e.png","assets/ui/ground-shadow.png","","299","512","248","20","1388","21","","","","",""
"battle-boss","월드보스 도전","cat-warrior-20","assets/placed/f59c964931728976e2.png","assets/characters/cat-warrior.png","","255","314","255","209","1397","22","","","","",""
"battle-boss","월드보스 도전","boss-eel-21","assets/placed/bbe5f0c435bbec4c85.png","assets/characters/boss-eel.png","","583","236","353","292","1392","23","","","","",""
"battle-boss","월드보스 도전","fx-sword","assets/placed/150a65408615c5215f.png","assets/ui/sword-arc.png","","451","328","240","189","1403","24","","","","",""
"battle-boss","월드보스 도전","fx-heal","assets/placed/4b6070b427d17add1d.png","assets/ui/healing-aura.png","","35","352","283","166","1402","25","","","","",""
"battle-boss","월드보스 도전","supply-rail-22","assets/placed/ab018bc01114c3aa21.png","assets/ui/supply-rail.png","","25","550","1030","123","1247","26","","","","",""
"battle-boss","월드보스 도전","panel-cream-23","assets/placed/f7f0d018f5e3a85573.png","assets/ui/panel-cream.png","","28","564","227","89","1267","27","","","","",""
"battle-boss","월드보스 도전","label-24","assets/text/1b33a164e407beb875.png","","보급 레일","49","585","186","50","1285","28","","","","",""
"battle-boss","월드보스 도전","item-armor-3-pot-lid-25","assets/placed/5766b2748acc1fb4eb.png","assets/items/item-armor-3-pot-lid.png","","428","564","96","93","1263","29","","","","",""
"battle-boss","월드보스 도전","panel-mint-26","assets/placed/a826d5d1c75a6674ef.png","assets/ui/panel-mint.png","","823","556","126","119","1245","30","","","","",""
"battle-boss","월드보스 도전","cat-healer-27","assets/placed/d29b65d49164915e3b.png","assets/characters/cat-healer.png","","837","564","99","96","1260","31","","","","",""
"battle-boss","월드보스 도전","label-28","assets/text/0169b7a5d17579e631.png","","긴급 보급!","530","579","281","48","1293","32","","","","",""
"battle-boss","월드보스 도전","panel-cream-29","assets/placed/91a32233242b05bece.png","assets/ui/panel-cream.png","","142","651","796","1061","208","33","","","","",""
"battle-boss","월드보스 도전","board-cell-30","assets/placed/f328ab890386a91e95.png","assets/ui/board-cell.png","","164","674","144","139","1107","34","","","","",""
"battle-boss","월드보스 도전","item-weapon-1-twig-31","assets/placed/0ea9d0228ab51630cd.png","assets/items/item-weapon-1-twig.png","","181","684","110","110","1126","35","","","","",""
"battle-boss","월드보스 도전","label-32","assets/text/942eb176e64416053f.png","","Lv.1","240","786","60","27","1107","36","","","","",""
"battle-boss","월드보스 도전","board-cell-33","assets/placed/f328ab890386a91e95.png","assets/ui/board-cell.png","","316","674","144","139","1107","37","","","","",""
"battle-boss","월드보스 도전","item-consumable-2-fish-34","assets/placed/4c21595ff8c5a06dec.png","assets/items/item-consumable-2-fish.png","","333","684","110","110","1126","38","","","","",""
"battle-boss","월드보스 도전","label-35","assets/text/2a0782a20d38670518.png","","Lv.2","392","786","60","27","1107","39","","","","",""
"battle-boss","월드보스 도전","board-cell-36","assets/placed/f328ab890386a91e95.png","assets/ui/board-cell.png","","468","674","144","139","1107","40","","","","",""
"battle-boss","월드보스 도전","item-weapon-2-wood-sword-37","assets/placed/69600d379bf18abc96.png","assets/items/item-weapon-2-wood-sword.png","","485","684","110","110","1126","41","","","","",""
"battle-boss","월드보스 도전","label-38","assets/text/2a0782a20d38670518.png","","Lv.2","544","786","60","27","1107","42","","","","",""
"battle-boss","월드보스 도전","board-cell-39","assets/placed/f328ab890386a91e95.png","assets/ui/board-cell.png","","620","674","144","139","1107","43","","","","",""
"battle-boss","월드보스 도전","item-special-2-yarn-40","assets/placed/d7f2e1dec5c0a102de.png","assets/items/item-special-2-yarn.png","","637","684","110","110","1126","44","","","","",""
"battle-boss","월드보스 도전","label-41","assets/text/2a0782a20d38670518.png","","Lv.2","696","786","60","27","1107","45","","","","",""
"battle-boss","월드보스 도전","board-cell-42","assets/placed/f328ab890386a91e95.png","assets/ui/board-cell.png","","772","674","144","139","1107","46","","","","",""
"battle-boss","월드보스 도전","item-armor-2-leather-43","assets/placed/31ad9dc80b70123eec.png","assets/items/item-armor-2-leather.png","","789","684","110","110","1126","47","","","","",""
"battle-boss","월드보스 도전","label-44","assets/text/2a0782a20d38670518.png","","Lv.2","848","786","60","27","1107","48","","","","",""
"battle-boss","월드보스 도전","board-cell-45","assets/placed/f328ab890386a91e95.png","assets/ui/board-cell.png","","164","820","144","139","961","49","","","","",""
"battle-boss","월드보스 도전","item-armor-3-pot-lid-46","assets/placed/fcade674b54ef34224.png","assets/items/item-armor-3-pot-lid.png","","181","830","110","110","980","50","","","","",""
"battle-boss","월드보스 도전","label-47","assets/text/d293ce8254d0099abe.png","","Lv.3","240","932","60","27","961","51","","","","",""
"battle-boss","월드보스 도전","board-cell-48","assets/placed/f328ab890386a91e95.png","assets/ui/board-cell.png","","316","820","144","139","961","52","","","","",""
"battle-boss","월드보스 도전","item-weapon-3-fishbone-dagger-49","assets/placed/1621df51807f8e81ae.png","assets/items/item-weapon-3-fishbone-dagger.png","","333","830","110","110","980","53","","","","",""
"battle-boss","월드보스 도전","label-50","assets/text/d293ce8254d0099abe.png","","Lv.3","392","932","60","27","961","54","","","","",""
"battle-boss","월드보스 도전","board-cell-51","assets/placed/f328ab890386a91e95.png","assets/ui/board-cell.png","","468","820","144","139","961","55","","","","",""
"battle-boss","월드보스 도전","item-consumable-3-tuna-can-52","assets/placed/4cc2bd2c35529ff576.png","assets/items/item-consumable-3-tuna-can.png","","485","830","110","110","980","56","","","","",""
"battle-boss","월드보스 도전","label-53","assets/text/d293ce8254d0099abe.png","","Lv.3","544","932","60","27","961","57","","","","",""
"battle-boss","월드보스 도전","board-cell-54","assets/placed/f328ab890386a91e95.png","assets/ui/board-cell.png","","620","820","144","139","961","58","","","","",""
